index,rssi,snr,sf
295,-60,9.25,12
296,-61,9.25,12
297,-59,9.75,12
298,-60,10.25,12
299,-61,9.00,12
300,-57,9.75,7
301,-57,10.50,7
302,-59,9.50,7
304,-57,10.00,7
305,-58,9.25,7
306,-59,9.75,7
307,-57,9.50,7
308,-58,9.50,7
309,-58,9.50,7
310,-58,9.50,7
311,-57,9.50,7
312,-57,9.50,7
313,-57,10.25,7
314,-57,9.50,7
315,-58,10.00,7
316,-58,10.00,7
317,-58,12.00,7
318,-56,9.50,7
319,-56,9.25,7
320,-59,9.50,7
321,-59,9.00,7
322,-59,9.50,7
323,-60,9.75,7
324,-60,9.50,7
325,-60,9.75,7
326,-59,9.25,7
327,-60,9.50,7
329,-59,9.75,7
330,-57,9.75,7
331,-57,12.25,7
332,-58,9.75,7
333,-59,9.50,7
334,-59,10.75,7
335,-58,9.50,7
336,-59,9.50,7
337,-59,9.25,7
338,-58,9.50,7
339,-59,9.25,7
340,-59,9.25,7
341,-59,9.75,7
342,-58,9.75,7
343,-59,9.75,7
344,-57,11.75,7
345,-59,9.25,7
346,-59,10.75,7
347,-59,9.25,7
348,-58,10.25,7
349,-58,9.75,7
350,-58,12.50,8
351,-58,12.25,8
352,-58,5.25,2
353,-58,5.25,8
354,-59,12.00,8
355,-59,12.00,8
356,-59,10.50,8
357,-58,12.00,8
358,-58,12.00,8
359,-59,12.50,8
360,-58,12.00,8
361,-56,12.75,8
362,-58,12.00,8
363,-56,12.25,8
364,-58,12.00,8
365,-58,12.00,8
366,-59,11.75,8
367,-58,12.00,8
368,-58,12.25,8
369,-58,12.00,8
370,-58,12.00,8
371,-58,12.00,8
372,-58,12.00,8
373,-58,12.25,8
374,-57,12.00,8
375,-57,12.25,8
376,-61,12.25,8
377,-60,11.75,8
378,-59,12.00,8
379,-58,12.00,8
380,-57,12.00,8
381,-57,12.00,8
382,-58,12.25,8
383,-58,12.00,8
384,-57,12.25,8
385,-58,12.25,8
386,-57,12.00,8
387,-57,12.00,8
388,-56,12.00,8
389,-56,12.25,8
390,-57,12.25,8
391,-56,12.25,8
392,-56,12.25,8
393,-56,12.25,8
395,-58,12.00,8
396,-59,11.50,8
397,-59,12.00,8
398,-58,12.00,8
399,-61,12.25,8
400,-62,13.50,9
401,-58,13.75,9
402,-58,13.50,9
403,-60,11.00,9
404,-60,10.00,9
405,-60,10.25,9
406,-59,13.50,9
407,-59,10.25,9
408,-59,10.25,9
409,-60,10.25,9
410,-60,10.25,9
411,-60,10.25,9
412,-61,11.00,9
413,-60,10.00,9
414,-60,10.25,9
415,-59,10.25,9
416,-59,10.25,9
417,-60,10.00,9
418,-60,10.25,9
419,-60,10.25,9
420,-60,10.50,9
421,-61,13.50,9
422,-61,13.75,9
423,-59,10.00,9
424,-61,11.75,9
425,-61,12.50,9
426,-60,10.25,9
427,-60,10.25,9
428,-61,13.00,9
429,-60,12.00,9
430,-61,13.50,9
431,-61,12.75,9
432,-60,12.25,9
433,-61,13.25,9
434,-60,12.25,9
435,-61,12.25,9
436,-61,13.50,9
437,-61,13.75,9
438,-61,12.50,9
439,-61,12.75,9
440,-60,11.00,9
441,-60,10.00,9
442,-59,12.50,9
443,-59,10.75,9
444,-59,10.25,9
445,-59,13.25,9
446,-63,13.25,9
447,-61,13.25,9
448,-62,13.50,9
449,-62,13.50,9
450,-63,13.50,10
451,-63,13.75,10
452,-64,12.75,10
453,-63,12.50,10
454,-64,12.25,10
455,-64,12.00,10
456,-63,13.75,10
457,-63,13.50,10
458,-63,13.25,10
459,-63,12.50,10
460,-64,11.50,10
461,-64,11.75,10
462,-63,13.75,10
463,-62,13.75,10
464,-62,14.00,10
465,-62,14.25,10
466,-61,10.50,10
467,-61,13.75,10
468,-62,14.00,10
469,-61,13.75,10
470,-63,14.00,10
471,-63,13.75,10
472,-62,13.75,10
473,-62,13.75,10
474,-63,14.00,10
475,-61,10.25,10
476,-63,13.50,10
477,-62,14.25,10
478,-62,13.50,10
479,-63,13.50,10
480,-61,12.00,10
481,-62,14.00,10
482,-61,11.00,10
483,-62,14.00,10
484,-62,13.25,10
485,-61,9.75,10
486,-61,10.00,10
487,-61,10.00,10
488,-61,10.00,10
489,-61,10.50,10
490,-61,10.25,10
491,-61,9.25,10
492,-60,9.50,10
493,-60,10.25,10
494,-60,10.00,10
495,-60,9.75,10
496,-61,10.50,10
497,-61,10.75,10
498,-61,10.00,10
499,-61,9.25,10
500,-61,9.50,11
501,-63,11.75,11
502,-60,9.25,11
503,-60,10.75,11
504,-61,10.25,11
505,-61,10.00,11
506,-62,9.25,11
507,-61,10.00,11
508,-61,10.00,11
509,-60,10.00,11
510,-62,9.00,11
511,-59,11.50,11
512,-60,11.25,11
513,-64,11.75,11
514,-62,9.25,11
515,-62,9.25,11
516,-62,9.25,11
517,-61,10.25,11
518,-61,10.25,11
519,-61,10.25,11
520,-62,9.00,11
521,-64,12.25,11
522,-63,12.50,11
523,-64,12.25,11
524,-64,12.25,11
525,-64,12.25,11
526,-63,10.25,11
527,-62,9.50,11
528,-63,12.00,11
529,-63,11.75,11
530,-63,12.75,11
531,-63,12.25,11
532,-63,10.75,11
533,-63,10.25,11
534,-61,10.00,11
535,-61,10.50,11
536,-62,9.75,11
537,-63,11.75,11
538,-63,12.00,11
539,-63,12.75,11
540,-66,10.25,11
541,-62,11.75,11
542,-63,12.50,11
543,-61,10.25,11
544,-62,10.00,11
545,-60,10.75,11
546,-61,10.75,11
547,-61,9.75,11
548,-61,9.75,11
549,-61,10.75,11
550,-61,7.75,12
551,-61,8.25,12
552,-61,8.50,12
553,-61,8.50,12
554,-61,8.50,12
555,-60,8.75,12
556,-60,8.50,12
557,-60,9.00,12
558,-60,9.00,12
559,-60,8.75,12
560,-61,8.50,12
561,-60,9.50,12
562,-60,9.50,12
563,-59,9.00,12
564,-60,9.50,12
565,-60,8.50,12
566,-60,9.00,12
567,-60,8.75,12
568,-60,9.25,12
569,-60,9.50,12
570,-60,9.25,12
571,-60,9.50,12
572,-61,10.00,12
573,-61,9.00,12
574,-61,8.75,12
575,-60,9.75,12
576,-61,9.25,12
577,-60,9.25,12
578,-61,9.00,12
579,-60,10.00,12
580,-59,10.00,12
581,-59,9.50,12
582,-59,9.50,12
583,-60,9.25,12
584,-60,9.00,12
585,-60,9.00,12
586,-61,9.25,12
587,-59,9.75,12
588,-59,9.50,12
589,-60,9.50,12
590,-60,9.75,12
591,-60,8.75,12
592,-60,9.50,12
593,-61,9.00,12
594,-59,10.00,12
595,-60,9.00,12
596,-61,9.00,12
597,-61,9.50,12
598,-61,9.00,12
599,-61,9.00,12
600,-58,9.75,7
601,-58,10.00,7
602,-59,9.25,7
603,-57,10.25,7
604,-59,9.75,7
605,-59,9.25,7
606,-58,9.75,7
607,-58,10.25,7
608,-59,9.25,7
609,-57,9.25,7
610,-58,9.50,7
611,-58,9.75,7
612,-58,9.50,7
613,-58,9.75,7
614,-57,9.75,7
615,-57,12.00,7
616,-58,9.50,7
617,-57,10.00,7
618,-57,10.25,7
619,-58,10.00,7
620,-60,9.75,7
621,-59,9.50,7
622,-59,9.75,7
623,-59,12.25,7
624,-60,9.50,7
625,-59,9.75,7
626,-59,9.50,7
627,-59,9.75,7
628,-60,9.50,7
629,-60,10.00,7
630,-61,9.50,7
631,-60,9.75,7
632,-59,10.00,7
633,-59,9.25,7
634,-58,9.50,7
635,-59,9.50,7
636,-59,9.50,7
637,-57,9.75,7
638,-59,9.50,7
639,-60,9.50,7
640,-59,9.75,7
641,-56,9.75,7
642,-57,9.50,7
643,-57,10.25,7
644,-58,9.25,7
645,-59,9.50,7
646,-58,9.25,7
647,-58,10.00,7
648,-57,9.75,7
649,-57,9.50,7
650,-58,12.50,8
651,-57,12.25,8
652,-57,12.25,8
653,-57,12.25,8
654,-57,12.50,8
655,-57,12.25,8
656,-57,12.00,8
657,-57,12.00,8
658,-57,12.00,8
659,-57,12.25,8
660,-57,12.25,8
661,-57,12.25,8
662,-57,12.50,8
663,-57,12.25,8
664,-57,12.00,8
665,-57,12.50,8
666,-58,11.75,8
667,-57,12.25,8
668,-57,11.75,8
669,-57,12.25,8
670,-57,12.00,8
671,-57,12.00,8
672,-57,12.00,8
673,-57,12.00,8
674,-57,12.00,8
675,-57,12.00,8
676,-57,12.25,8
677,-57,12.25,8
678,-57,12.25,8
679,-57,12.25,8
680,-57,12.25,8
681,-57,12.25,8
682,-57,12.25,8
683,-57,12.00,8
684,-57,12.25,8
685,-57,12.00,8
686,-57,12.25,8
687,-57,12.00,8
688,-57,12.25,8
689,-57,12.25,8
690,-57,12.00,8
691,-57,12.25,8
692,-56,12.00,8
693,-60,11.25,8
694,-59,9.75,8
695,-59,10.75,8
696,-59,11.75,8
697,-59,12.00,8
698,-57,12.25,8
699,-56,12.00,8
700,-59,12.25,9
701,-60,12.50,9
702,-60,10.00,9
703,-60,12.75,9
704,-61,13.00,9
705,-59,10.25,9
706,-60,12.50,9
707,-60,12.50,9
