index,rssi,snr,sf
207,-75,11.00,11
208,-75,11.25,11
209,-74,11.25,11
210,-76,10.50,11
211,-75,11.25,11
212,-77,10.00,11
213,-76,10.25,11
214,-78,11.00,11
215,-79,12.00,11
216,-78,11.00,11
217,-77,9.25,11
218,-75,11.25,11
219,-75,11.00,11
220,-76,10.75,11
221,-76,11.00,11
222,-76,10.25,11
11
225,-75,11.25,11
226,-75,11.50,11
227,-75,10.75,11
228,-75,10.75,11
229,-75,11.50,11
230,-74,11.50,11
231,-75,11.50,11
232,-75,11.25,11
233,-75,11.25,11
234,-75,11.25,11
235,-75,11.75,11
236,-75,11.25,11
237,-75,11.25,11
238,-76,10.75,11
239,-75,11.00,11
240,-75,11.25,11
241,-75,11.25,11
242,-74,11.50,11
243,-75,11.25,11
244,-75,11.25,11
245,-75,11.25,11
246,-77,10.25,11
247,-76,10.00,11
248,-77,9.75,11
249,-77,10.25,11
250,-76,8.00,12
251,-76,8.50,12
252,-77,8.25,12
253,-76,9.00,12
254,-76,9.00,12
255,-75,9.50,12
256,-75,9.00,12
257,-74,10.00,12
258,-76,9.75,12
259,-75,8.75,12
260,-74,10.00,12
261,-76,8.75,12
262,-75,10.00,12
263,-74,10.50,12
264,-74,9.25,12
265,-75,9.25,12
266,-74,9.50,12
267,-74,9.00,12
268,-74,9.25,12
269,-74,9.25,12
270,-75,9.50,12
271,-74,10.00,12
272,-75,9.50,12
273,-75,10.00,12
274,-75,10.25,12
275,-75,12.00,12
276,-74,10.25,12
277,-74,10.25,12
278,-74,9.75,12
279,-74,9.75,12
280,-75,9.75,12
281,-74,10.00,12
282,-75,9.75,12
283,-75,9.00,12
284,-75,9.00,12
285,-75,9.25,12
286,-75,9.25,12
287,-76,9.25,12
288,-74,10.00,12
289,-74,10.50,12
290,-74,9.25,12
291,-73,9.25,12
292,-74,11.00,12
293,-73,10.25,12
294,-74,10.25,12
295,-75,10.25,12
296,-75,8.00,12
297,-75,9.25,12
298,-77,8.50,12
299,-75,9.00,12
300,-73,10.00,7
301,-73,9.75,7
302,-73,9.75,7
303,-73,9.50,7
304,-74,10.25,7
305,-73,9.75,7
306,-73,9.50,7
308,-73,9.50,7
309,-73,9.75,7
310,-73,12.25,7
311,-73,9.75,7
312,-73,9.50,7
313,-72,9.50,7
314,-73,10.00,7
315,-73,9.75,7
316,-73,11.00,7
317,-73,10.00,7
318,-73,9.75,7
319,-73,9.50,7
320,-73,10.00,7
321,-73,9.75,7
322,-72,9.25,7
323,-72,9.50,7
324,-72,9.50,7
325,-73,12.25,7
326,-73,9.50,7
327,-74,9.75,7
328,-74,12.00,7
329,-73,9.75,7
330,-73,9.75,7
331,-73,9.50,7
332,-73,9.50,7
333,-73,9.75,7
334,-73,9.75,7
335,-73,11.25,7
336,-74,9.75,7
337,-74,9.75,7
338,-74,9.75,7
339,-74,10.25,7
340,-73,9.75,7
341,-73,10.00,7
342,-73,10.00,7
343,-73,9.50,7
344,-73,9.50,7
345,-73,9.75,7
346,-73,9.50,7
347,-73,9.50,7
348,-73,9.75,7
349,-73,9.75,7
350,-73,12.50,8
351,-73,12.25,8
352,-73,12.25,8
353,-73,12.25,8
354,-73,12.25,8
355,-73,12.25,8
356,-73,12.25,8
357,-73,12.00,8
358,-73,12.00,8
359,-73,12.00,8
360,-73,12.25,8
361,-73,12.25,8
362,-73,12.25,8
363,-73,12.00,8
364,-73,12.25,8
365,-72,12.25,8
366,-72,12.25,8
367,-73,12.25,8
368,-72,12.00,8
369,-72,12.00,8
370,-72,12.25,8
371,-73,12.25,8
372,-73,12.00,8
373,-73,12.00,8
374,-73,12.00,8
375,-73,12.25,8
376,-73,12.25,8
377,-73,12.00,8
378,-73,12.25,8
379,-73,12.25,8
380,-73,12.25,8
381,-73,12.00,8
382,-72,12.00,8
383,-73,11.75,8
384,-73,12.00,8
385,-75,10.50,8
386,-75,11.25,8
387,-75,12.25,8
388,-74,11.75,8
389,-74,12.25,8
390,-74,12.25,8
391,-75,11.50,8
392,-73,12.00,8
393,-73,12.00,8
394,-71,12.25,8
395,-72,12.25,8
396,-72,12.00,8
397,-72,12.25,8
398,-72,12.00,8
399,-73,12.50,8
400,-73,13.25,9
401,-74,13.25,9
402,-73,13.25,9
403,-74,13.00,9
404,-73,13.25,9
405,-74,13.25,9
406,-74,13.25,9
407,-73,13.25,9
408,-74,13.50,9
409,-73,13.25,9
410,-73,13.25,9
411,-73,13.50,9
412,-74,13.50,9
413,-74,13.50,9
414,-73,13.25,9
415,-73,13.50,9
416,-73,13.75,9
417,-73,13.50,9
418,-73,13.50,9
419,-73,13.50,9
420,-73,13.50,9
421,-73,13.25,9
422,-73,13.00,9
423,-73,13.25,9
424,-73,13.50,9
425,-73,13.25,9
426,-74,13.25,9
427,-74,13.25,9
428,-73,13.25,9
429,-73,13.25,9
430,-73,13.00,9
431,-74,13.00,9
432,-73,13.25,9
433,-73,13.25,9
434,-74,13.75,9
435,-73,12.75,9
436,-74,13.25,9
437,-74,13.00,9
438,-73,13.75,9
439,-73,13.75,9
440,-73,13.25,9
441,-73,13.50,9
442,-73,13.00,9
443,-73,13.25,9
444,-73,13.50,9
445,-73,13.75,9
446,-73,13.00,9
447,-73,13.50,9
448,-73,13.25,9
449,-73,13.75,9
450,-73,14.00,10
451,-74,13.50,10
452,-74,13.50,10
453,-73,13.25,10
454,-73,14.00,10
455,-75,11.75,10
456,-75,11.25,10
457,-73,13.50,10
458,-74,13.25,10
459,-73,12.75,10
460,-74,11.75,10
461,-74,13.00,10
462,-74,12.50,10
463,-74,12.75,10
464,-75,11.75,10
465,-74,13.25,10
466,-74,13.50,10
467,-74,13.25,10
468,-74,12.75,10
469,-74,12.00,10
470,-74,12.75,10
471,-74,12.50,10
472,-74,12.25,10
473,-74,12.25,10
474,-74,12.25,10
475,-74,12.25,10
476,-74,12.25,10
477,-74,12.75,10
478,-75,12.25,10
479,-75,12.00,10
480,-75,11.00,10
481,-74,12.75,10
482,-74,12.00,10
483,-74,12.50,10
484,-74,13.00,10
485,-74,12.75,10
486,-74,13.50,10
487,-74,12.25,10
488,-74,12.75,10
489,-74,12.25,10
490,-74,12.50,10
491,-75,11.75,10
492,-74,13.75,10
493,-74,12.50,10
494,-74,12.25,10
495,-74,13.50,10
496,-74,12.50,10
497,-74,12.50,10
498,-75,12.50,10
499,-75,11.25,10
500,-76,10.00,11
501,-78,9.75,11
502,-76,9.75,11
503,-75,10.75,11
504,-74,10.75,11
505,-74,11.00,11
506,-75,10.75,11
507,-75,10.25,11
508,-75,11.00,11
509,-74,10.75,11
510,-75,10.75,11
511,-75,11.00,11
512,-75,11.50,11
513,-75,11.00,11
514,-74,10.75,11
515,-74,11.00,11
516,-74,10.75,11
517,-74,11.50,11
518,-74,11.00,11
519,-75,11.00,11
520,-74,11.25,11
521,-74,11.50,11
522,-74,11.50,11
523,-74,11.75,11
524,-75,11.25,11
525,-75,10.75,11
526,-75,11.00,11
527,-75,11.00,11
528,-75,11.00,11
529,-75,11.00,11
530,-75,11.00,11
531,-75,10.75,11
532,-74,11.50,11
533,-75,11.25,11
534,-75,11.00,11
535,-75,11.25,11
536,-75,11.25,11
537,-75,10.50,11
538,-75,11.25,11
539,-75,11.50,11
540,-74,11.00,11
541,-74,11.75,11
542,-75,11.75,11
543,-74,11.50,11
544,-75,11.75,11
545,-74,11.75,11
546,-74,11.75,11
547,-75,11.50,11
548,-75,11.25,11
549,-75,12.00,11
550,-74,8.50,12
551,-74,9.50,12
552,-74,9.00,12
553,-74,9.00,12
554,-74,9.50,12
555,-75,9.50,12
556,-74,9.00,12
557,-75,8.75,12
559,-77,8.75,12
560,-77,9.00,12
561,-76,8.25,12
562,-75,9.00,12
563,-76,8.75,12
564,-76,9.50,12
565,-76,8.75,12
566,-75,9.50,12
567,-75,9.00,12
568,-75,9.00,12
569,-75,9.50,12
570,-76,9.00,12
571,-76,9.00,12
572,-75,9.50,12
573,-75,9.00,12
574,-75,9.00,12
575,-75,9.00,12
576,-75,9.25,12
577,-76,8.75,12
578,-74,9.50,12
579,-74,9.75,12
580,-73,9.50,12
581,-73,11.00,12
582,-72,8.50,12
583,-73,9.25,12
584,-73,9.75,12
585,-74,9.25,12
586,-76,8.75,12
587,-77,8.50,12
588,-76,9.25,12
589,-77,8.25,12
590,-76,9.00,12
591,-76,8.75,12
592,-75,9.75,12
593,-75,9.50,12
594,-74,9.50,12
595,-74,9.75,12
596,-73,10.50,12
597,-73,10.75,12
598,-76,8.50,12
599,-77,8.75,12
