index,rssi,snr,sf
654,-44,11.50,8
655,-44,11.75,8
656,-44,11.00,8
657,-44,11.25,8
658,-44,11.25,8
659,-44,11.00,8
660,-44,11.75,8
661,-44,11.50,8
662,-44,11.50,8
663,-44,11.25,8
664,-44,11.25,8
669,-43,5.00,8
666,-44,12.00,8
667,-44,11.75,8
668,-44,12.00,8
669,-44,12.00,8
670,-44,12.25,8
671,-44,12.25,8
672,-44,11.75,8
673,-44,11.75,8
674,-43,11.25,8
675,-43,10.50,8
676,-43,10.75,8
677,-44,10.50,8
678,-44,10.25,8
679,-44,10.50,8
680,-43,11.00,8
681,-44,11.25,8
682,-44,11.50,8
683,-44,11.50,8
684,-44,11.50,8
685,-44,11.50,8
686,-44,11.50,8
687,-44,11.75,8
688,-44,11.25,8
689,-44,11.50,8
690,-44,11.25,8
691,-44,11.75,8
692,-44,12.00,8
693,-44,12.00,8
694,-44,11.50,8
695,-44,12.00,8
696,-44,11.50,8
697,-44,11.50,8
698,-44,11.75,8
699,-44,11.50,8
700,-44,12.75,9
701,-45,12.50,9
702,-45,13.00,9
703,-44,12.75,9
704,-45,12.50,9
705,-44,12.75,9
706,-44,12.25,9
707,-45,12.50,9
708,-45,13.00,9
709,-45,12.75,9
710,-44,12.50,9
711,-45,12.00,9
712,-45,12.50,9
713,-45,13.00,9
714,-45,12.50,9
715,-45,12.75,9
716,-45,13.00,9
717,-45,13.00,9
718,-45,12.75,9
719,-45,12.50,9
720,-45,12.75,9
721,-45,13.00,9
722,-45,13.25,9
72c,-45,4.75,9
724,-45,13.25,9
725,-45,13.00,9
726,-45,13.00,9
727,-45,12.75,9
728,-45,13.00,9
729,-45,13.75,9
730,-45,12.75,9
731,-45,13.00,9
732,-45,13.00,9
733,-45,13.00,9
734,-45,13.00,9
735,-45,13.25,9
736,-45,13.00,9
737,-44,12.50,9
738,-45,13.25,9
739,-45,12.75,9
740,-45,13.50,9
741,-45,13.25,9
742,-45,12.75,9
743,-45,13.25,9
744,-45,13.50,9
745,-45,12.75,9
746,-45,13.00,9
747,-45,13.00,9
748,-45,13.25,9
749,-45,13.00,9
750,-46,12.50,10
751,-45,12.75,10
752,-46,12.50,10
753,-45,12.50,10
754,-46,12.50,10
755,-45,12.75,10
756,-45,13.00,10
757,-45,13.00,10
758,-46,12.25,10
759,-45,12.75,10
760,-45,12.50,10
761,-46,13.25,10
762,-46,12.75,10
763,-45,12.00,10
764,-46,12.50,10
765,-45,12.25,10
766,-45,13.00,10
767,-46,11.50,10
768,-45,12.25,10
769,-45,12.25,10
770,-45,11.25,10
771,-46,11.25,10
772,-46,11.75,10
773,-46,11.50,10
774,-45,11.50,10
775,-46,11.50,10
776,-45,11.50,10
777,-45,11.25,10
778,-45,11.25,10
779,-45,12.00,10
780,-46,11.50,10
781,-46,11.75,10
782,-45,11.75,10
783,-46,11.50,10
784,-45,11.75,10
785,-45,12.00,10
786,-46,12.25,10
787,-46,11.00,10
788,-46,11.50,10
789,-46,11.50,10
790,-46,11.75,10
791,-45,12.00,10
792,-46,12.00,10
793,-46,11.75,10
794,-46,11.75,10
795,-46,11.25,10
796,-46,11.25,10
797,-45,11.50,10
798,-45,10.75,10
799,-45,11.50,10
800,-47,9.25,11
801,-47,10.00,11
802,-47,10.00,11
803,-47,9.25,11
804,-47,9.25,11
805,-47,10.00,11
806,-47,9.75,11
807,-47,9.75,11
808,-47,10.00,11
809,-46,8.50,11
810,-46,9.50,11
811,-46,9.25,11
812,-46,9.25,11
813,-46,8.50,11
814,-46,9.50,11
815,-46,9.00,11
816,-47,8.75,11
817,-46,9.25,11
818,-46,9.25,11
819,-46,9.50,11
820,-46,8.50,11
821,-46,9.25,11
822,-46,9.50,11
823,-46,8.75,11
824,-46,8.00,11
825,-46,8.00,11
826,-46,9.00,11
827,-46,9.25,11
828,-46,8.75,11
829,-46,8.50,11
830,-46,8.75,11
831,-46,8.75,11
832,-46,9.00,11
833,-46,9.50,11
834,-47,9.25,11
835,-47,8.75,11
836,-46,9.25,11
837,-47,9.00,11
838,-47,9.00,11
839,-46,9.00,11
840,-47,9.00,11
841,-46,9.00,11
842,-46,9.50,11
843,-46,9.00,11
844,-46,9.50,11
845,-46,9.00,11
846,-47,10.75,11
847,-46,9.25,11
848,-46,9.00,11
849,-46,9.00,11
850,-46,8.50,12
851,-46,9.00,12
852,-47,8.00,12
853,-46,8.25,12
854,-47,8.50,12
855,-47,8.25,12
856,-46,8.50,12
857,-47,8.75,12
858,-46,9.50,12
859,-46,8.50,12
860,-46,8.50,12
861,-47,8.75,12
862,-46,9.25,12
863,-47,9.25,12
864,-47,9.50,12
865,-47,9.00,12
866,-47,9.00,12
867,-47,9.00,12
868,-47,9.00,12
869,-47,9.50,12
870,-46,9.00,12
871,-47,9.50,12
872,-47,9.50,12
873,-46,9.50,12
874,-47,9.25,12
875,-47,10.00,12
876,-46,9.25,12
877,-46,8.50,12
878,-47,9.00,12
879,-46,8.50,12
880,-46,9.00,12
881,-46,8.50,12
882,-46,8.50,12
883,-46,9.50,12
884,-47,9.50,12
885,-46,9.50,12
886,-47,9.50,12
887,-46,9.75,12
889,-47,10.25,12
890,-47,10.25,12
891,-47,10.50,12
892,-47,10.25,12
893,-47,10.25,12
894,-47,10.50,12
895,-47,10.50,12
896,-47,10.25,12
897,-47,11.00,12
898,-47,10.25,12
899,-47,10.25,12
900,-43,9.50,7
901,-44,10.25,7
902,-43,9.75,7
903,-43,9.75,7
904,-44,9.25,7
905,-43,9.50,7
906,-43,9.50,7
907,-43,9.50,7
908,-44,9.50,7
909,-43,9.25,7
910,-43,9.75,7
911,-43,10.00,7
912,-44,9.50,7
913,-43,9.25,7
914,-43,9.25,7
915,-43,9.50,7
916,-43,9.75,7
917,-43,12.00,7
918,-43,9.50,7
919,-43,9.25,7
920,-43,9.50,7
921,-43,9.75,7
922,-43,9.50,7
923,-43,9.50,7
924,-43,9.75,7
925,-43,9.25,7
926,-43,12.25,7
927,-43,9.25,7
928,-43,9.50,7
929,-43,9.75,7
930,-43,9.50,7
931,-43,12.00,7
932,-43,9.75,7
933,-43,9.50,7
934,-43,9.75,7
935,-43,9.50,7
936,-43,9.50,7
937,-43,10.00,7
938,-43,9.50,7
939,-43,9.50,7
940,-43,9.75,7
941,-43,10.50,7
942,-43,9.50,7
943,-43,9.50,7
944,-43,9.50,7
945,-43,9.50,7
946,-43,9.50,7
947,-43,10.00,7
948,-43,9.50,7
949,-43,9.50,7
950,-44,11.25,8
951,-44,5.25,8
952,-44,11.75,8
953,-44,11.50,8
954,-44,11.25,8
955,-44,11.25,8
956,-43,11.00,8
957,-44,11.50,8
958,-44,11.50,8
959,-44,11.25,8
960,-44,10.75,8
961,-44,11.00,8
962,-44,11.25,8
963,-43,11.50,8
964,-44,10.75,8
965,-43,10.75,8
966,-44,11.25,8
967,-44,11.50,8
968,-44,12.00,8
969,-44,11.50,8
970,-44,11.75,8
971,-44,7.50,8
972,-44,11.50,8
973,-44,11.50,8
974,-44,11.00,8
975,-44,11.50,8
976,-44,11.75,8
977,-44,11.25,8
978,-44,11.25,8
979,-44,11.75,8
980,-44,11.75,8
981,-44,12.00,8
982,-44,12.25,8
983,-44,11.50,8
984,-44,12.00,8
985,-44,11.50,8
986,-44,11.25,8
987,-44,11.00,8
988,-44,11.25,8
989,-44,11.25,8
990,-44,11.00,8
991,-44,11.00,8
992,-44,10.75,8
993,-44,11.00,8
994,-44,11.00,8
995,-44,11.25,8
996,-44,11.00,8
997,-44,11.00,8
998,-44,11.00,8
999,-44,10.50,8
1000,-44,11.75,9
1001,-44,11.75,9
1002,-44,11.75,9
1003,-44,11.75,9
1004,-44,11.75,9
1005,-44,12.50,9
1006,-44,12.75,9
1007,-44,12.50,9
1008,-44,11.75,9
1009,-44,10.25,9
1010,-44,10.25,9
1011,-44,11.25,9
1012,-44,12.25,9
1013,-44,12.00,9
1014,-44,12.75,9
1015,-44,13.00,9
1016,-44,12.25,9
